tract_geoid,destination_id,proxy_min_minutes,proxy_max_minutes,proxy_count
13089020500,osm-node-871146178,27.1,37.1,5
13089020500,osm-node-8825648847,55.083333333333336,67.78333333333333,5
13089020500,osm-node-9462998941,42.06666666666667,52.06666666666667,5
13089020500,osm-relation-3612501,36.583333333333336,46.583333333333336,5
13089020500,osm-relation-3669728,65.88333333333334,76.88333333333334,5
13089020500,osm-relation-5675786,29.983333333333334,39.983333333333334,5
13089020500,osm-way-112921497,55.95,55.95,5
13089020500,osm-way-1221469441,43.96666666666667,68.81666666666666,5
13089020500,osm-way-1263059302,41.016666666666666,42.53333333333333,5
13089020500,osm-way-1311902697,36.483333333333334,46.483333333333334,5
13089020500,osm-way-173532783,32.46666666666667,42.46666666666667,5
13089020500,osm-way-208158659,44.95,51.96666666666667,5
13089020500,osm-way-219331009,38.0,45.31666666666667,5
13089020500,osm-way-231748291,67.0,67.0,5
13089020500,osm-way-234732964,39.81666666666667,49.81666666666667,5
13089020500,osm-way-234942606,35.93333333333333,45.93333333333333,5
13089020500,osm-way-252608923,28.7,38.7,5
13089020500,osm-way-268001356,69.51666666666667,70.28333333333333,5
13089020500,osm-way-269246999,72.88333333333334,84.5,5
13089020500,osm-way-269542129,49.333333333333336,59.333333333333336,5
13089020500,osm-way-269542737,62.983333333333334,62.983333333333334,5
13089020500,osm-way-269548092,67.06666666666666,67.06666666666666,5
13089020500,osm-way-269999028,39.733333333333334,48.15,5
13089020500,osm-way-270010150,61.35,61.35,5
13089020500,osm-way-270358285,38.06666666666667,45.516666666666666,5
13089020500,osm-way-270474813,38.15,48.15,5
13089020500,osm-way-270486467,37.78333333333333,47.78333333333333,5
13089020500,osm-way-270493876,24.6,34.6,5
13089020500,osm-way-270494085,22.033333333333335,32.03333333333333,5
13089020500,osm-way-270494114,27.4,37.4,5
13089020500,osm-way-270497388,31.283333333333335,41.28333333333333,5
13089020500,osm-way-270880929,26.016666666666666,36.016666666666666,5
13089020500,osm-way-272195210,44.666666666666664,50.36666666666667,5
13089020500,osm-way-272205524,67.38333333333334,67.38333333333334,5
13089020500,osm-way-273055240,57.21666666666667,57.21666666666667,5
13089020500,osm-way-275809609,62.36666666666667,70.38333333333334,5
13089020500,osm-way-343312205,64.66666666666667,68.06666666666666,5
13089020500,osm-way-348402902,35.53333333333333,42.416666666666664,5
13089020500,osm-way-34845384,61.1,81.1,5
13089020500,osm-way-366848935,39.36666666666667,39.36666666666667,5
13089020500,osm-way-388806051,62.9,62.9,5
13089020500,osm-way-40860251,57.5,57.5,5
13089020500,osm-way-40929757,70.38333333333334,81.95,5
13089020500,osm-way-41169860,55.15,55.15,5
13089020500,osm-way-494707290,65.96666666666667,76.96666666666667,5
13089020500,osm-way-494884355,55.03333333333333,55.03333333333333,5
13089020500,osm-way-494947781,31.216666666666665,41.21666666666667,5
13089020500,osm-way-51291333,28.866666666666667,38.86666666666667,5
13089020500,osm-way-51301407,27.016666666666666,37.016666666666666,5
13089020500,osm-way-51302619,54.2,54.2,5
